id,type,title,director,cast,country,date_added,release_year,rating,duration,genre,plataforma,duration_int,duration_type,score
ns8160,movie,teenage mutant ninja turtles ii: the secret of the ooze,michael pressman,"paige turco, david warner, mark caso, michelan sisti, leif tilden, kenn scott, kevin clash, ernie reyes jr., françois chau, kevin nash","united states, hong kong",2020-01-01 00:00:00,1991,PG,88 min,children & family movies,netflix,88,min,3.491820040899796
ns8161,movie,teenage mutant ninja turtles: the movie,steve barron,"judith hoag, elias koteas, josh pais, michelan sisti, leif tilden, david forman, michael turney, jay patterson, raymond serra, james saito, kevin clash",Sin dato,2020-01-01 00:00:00,1990,PG,94 min,action & adventure,netflix,94,min,
ns8162,movie,tees maar khan,farah khan,"katrina kaif, akshay kumar, akshaye khanna, arya babbar, rajiv lakshman, raghu ram, vijay maurya, dharampal, ali asghar, murli sharma",india,2018-08-02 00:00:00,2010,TV-PG,125 min,comedies,netflix,125,min,3.490566037735849
ns8163,movie,tellur aliens,einar gabbassov,Sin dato,"united states, kazakhstan",2016-12-01 00:00:00,2016,TV-Y7,67 min,children & family movies,netflix,67,min,3.5717439293598234
ns8164,movie,temporada de caza,natalia garagiola,"germán palacios, lautaro bettoni, boy olmi, rita pauls, pilar benitez vibart, diana szeinblum","argentina, france, united states, germany, qatar",2018-07-15 00:00:00,2017,TV-MA,108 min,dramas,netflix,108,min,
ns8165,movie,ten years,"jevons au, zune kwok, chow kwun-wai, ng ka-leung, wong fei-pang","wong jing, lau ho-chi, leung kin-ping",hong kong,2019-02-12 00:00:00,2015,TV-MA,102 min,dramas,netflix,102,min,3.5924024640657084
ns8167,movie,terminator 3: rise of the machines,jonathan mostow,"arnold schwarzenegger, nick stahl, claire danes, kristanna loken, david andrews, mark famiglietti, earl boen, moira sinise, chopper bernet, christopher lawford","united states, germany, united kingdom",2020-01-01 00:00:00,2003,R,109 min,action & adventure,netflix,109,min,3.602880658436214
ns8168,movie,terminator salvation,mcg,"christian bale, sam worthington, moon bloodgood, helena bonham carter, anton yelchin, jadagrace, bryce dallas howard, common, jane alexander, michael ironside","united states, germany, united kingdom, italy",2020-01-01 00:00:00,2009,PG-13,115 min,action & adventure,netflix,115,min,3.451219512195122
ns8169,movie,terra,"yann arthus-bertrand, michael pitiot",vanessa paradis,france,2016-05-01 00:00:00,2015,TV-PG,98 min,documentaries,netflix,98,min,3.616279069767442
ns8170,movie,terrifier,damien leone,"jenna kanell, samantha scaffidi, david howard thornton, catherine corcoran, pooya mohseni, matt mcallister, katie maguire, gino cafarelli, cory duval, michael leavy",united states,2018-09-01 00:00:00,2017,TV-MA,84 min,horror movies,netflix,84,min,
ns8171,movie,teshan,sukhbir singh,"happy raikoti, diljott, prince kanwaljit singh, karamjit anmol, harinder bhullar, virast sandhu, anita devgan, simran sehajpal",india,2017-10-15 00:00:00,2016,TV-PG,133 min,comedies,netflix,133,min,3.5119825708061003
ns8172,movie,tezz,priyadarshan,"anil kapoor, ajay devgn, boman irani, kangna ranaut, zayed khan, mallika sherawat, avika gor, dominic power, sameera reddy, mohanlal","united kingdom, india",2017-12-01 00:00:00,2012,TV-MA,121 min,action & adventure,netflix,121,min,3.569105691056911
ns8177,movie,the 24 hour war,"nate adams, adam carolla",Sin dato,united states,2019-11-15 00:00:00,2016,TV-MA,100 min,documentaries,netflix,100,min,
ns8178,movie,the 4th company,"mitzi vanessa arreola, amir galvan cervera","adrian ladron, andoni gracia, hernán mendoza, gabino rodríguez, darío t. pie, manuel ojeda","mexico, spain",2018-04-06 00:00:00,2016,TV-MA,117 min,action & adventure,netflix,117,min,3.546972860125261
ns8179,movie,the accountant of auschwitz,matthew shoychet,Sin dato,canada,2019-07-01 00:00:00,2018,TV-14,78 min,documentaries,netflix,78,min,3.550438596491228
ns8180,movie,the adderall diaries,pamela romanowsky,"james franco, ed harris, amber heard, jim parrack, timothée chalamet, wilmer valderrama, cynthia nixon, christian slater, michael cristofer, danny flaherty, adam lefevre",united states,2018-07-15 00:00:00,2015,R,87 min,dramas,netflix,87,min,3.5962671905697445
ns8182,movie,the adventure club,geoff anderson,"sam ashe arnold, jakob davies, dalila bela, robin dunne, gabrielle miller, billy zane, josh mcdonald, lorne cardinal, kim coates, glenn paradis",canada,2017-05-10 00:00:00,2016,TV-Y7,88 min,children & family movies,netflix,88,min,3.5929203539823007
ns8184,movie,the adventures of sharkboy and lavagirl,robert rodriguez,"taylor lautner, taylor dooley, cayden boyd, george lopez, david arquette, kristin davis, jacob davich, sasha pieterse, rico torres",united states,2020-12-02 00:00:00,2005,PG,93 min,children & family movies,netflix,93,min,
ns8185,movie,the adventures of tintin,steven spielberg,"jamie bell, andy serkis, daniel craig, nick frost, simon pegg, daniel mays, gad elmaleh, toby jones, joe starr","united states, new zealand, united kingdom",2019-11-20 00:00:00,2011,PG,107 min,children & family movies,netflix,107,min,
ns8186,movie,the aerial,esteban sapir,"rafael ferro, sol moreno, jonathan sandor, alejandro urdapilleta, julieta cardinali, florencia raggi, valeria bertuccelli, raúl hochman, ricardo merkin, carlos piñeyro",argentina,2018-04-01 00:00:00,2007,TV-MA,99 min,dramas,netflix,99,min,
ns8187,movie,the age of shadows,jee-woon kim,"kang-ho song, gong yoo, ji-min han, tae-goo eom, sung-rok shin, hee-soon park, young-ju seo, song kang-ho",south korea,2018-01-01 00:00:00,2016,TV-MA,140 min,action & adventure,netflix,140,min,3.5787139689578717
ns8188,movie,the american president,rob reiner,"michael douglas, annette bening, martin sheen, michael j. fox, david paymer, samantha mathis, john mahoney, anna deavere smith, nina siemaszko, wendie malick, shawna waldron, richard dreyfuss, joshua malina",united states,2021-01-01 00:00:00,1995,PG-13,113 min,comedies,netflix,113,min,3.479381443298969
ns8189,movie,the amityville horror,andrew douglas,"ryan reynolds, melissa george, chloë grace moretz, jesse james, jimmy bennett, rachel nichols, philip baker hall, isabel conner, brendan donaldson, annabel armour",united states,2020-01-01 00:00:00,2005,R,89 min,horror movies,netflix,89,min,
ns8191,movie,the angry birds movie 2,"thurop van orman, john rice","jason sudeikis, rachel bloom, leslie jones, josh gad, bill hader, danny mcbride, awkwafina, sterling k. brown, tiffany haddish, eugenio derbez","finland, united states",2020-02-27 00:00:00,2019,PG,97 min,children & family movies,netflix,97,min,
ns8192,movie,the animal people,"denis hennelly, casey suchan",Sin dato,united states,2020-03-11 00:00:00,2019,TV-MA,97 min,documentaries,netflix,97,min,3.543877551020408
ns8193,movie,the ant's scream,sameh abdulaziz,"amr abdel-geleel, rania yousef, salloum haddad, hesham al-meligy, farida al-gready, ahmad wafiq, mohamed abo el hassan, amr sakr, ahmed gamal saeed, riham ayman",egypt,2019-06-13 00:00:00,2010,TV-14,108 min,comedies,netflix,108,min,3.571428571428572
ns8195,movie,the apostate,federico veiroj,"álvaro ogalla, marta larralde, bárbara lennie, vicky peña, juan calot, kaiet rodriguez, andrés gertrúdix, joaquín climent, álvaro roig, tino martinez, mercedes hoyos","spain, france, uruguay",2017-05-10 00:00:00,2015,TV-MA,80 min,comedies,netflix,80,min,3.526595744680851
ns8196,movie,the art of the steal,jonathan sobol,"kurt russell, jay baruchel, katheryn winnick, chris diamantopoulos, kenneth welsh, jason jones, terence stamp, matt dillon, devon bostick","canada, united states",2018-12-08 00:00:00,2013,R,90 min,action & adventure,netflix,90,min,3.5704225352112675
ns8197,movie,the art of war,christian duguay,"wesley snipes, anne archer, maury chaykin, marie matiko, cary-hiroyuki tagawa, michael biehn, donald sutherland, liliana komorowska, james hong","united states, canada",2020-07-01 00:00:00,2000,R,117 min,action & adventure,netflix,117,min,3.566191446028513
ns8198,movie,the assignment,walter hill,"michelle rodriguez, sigourney weaver, tony shalhoub, anthony lapaglia, caitlin gerard, brent langdon, adrian hough, ken kirzinger, darryl quon, caroline chan","france, canada, united states",2020-03-15 00:00:00,2016,R,95 min,action & adventure,netflix,95,min,3.592841163310962
ns8199,movie,the autopsy of jane doe,andré øvredal,"emile hirsch, brian cox, ophelia lovibond, michael mcelhatton, parker sawyers, jane perry, olwen catherine kelly","united kingdom, united states",2018-12-30 00:00:00,2016,R,86 min,horror movies,netflix,86,min,
ns8201,movie,the bachelors,kurt voelker,"j.k. simmons, josh wiggins, julie delpy, odeya rush, kevin dunn, kimberly crandall, jean louisa kelly, charlie depew, tyrel jackson williams, tom amandes, spencer list, jacqueline mazarella, vanessa howard, harold perrineau",united states,2018-02-21 00:00:00,2017,TV-14,100 min,dramas,netflix,100,min,3.4915433403805496
ns8202,movie,the bad education movie,elliot hegarty,"jack whitehall, joanna scanlan, iain glen, ethan lawrence, layton williams, kae alexander, weruche opia, nikki runeckles, charlie wernham, jack binstead",united kingdom,2018-12-15 00:00:00,2015,TV-MA,87 min,comedies,netflix,87,min,3.516326530612245
ns8203,movie,the bad kids,"keith fulton, louis pepe",Sin dato,united states,2017-04-01 00:00:00,2016,TV-MA,101 min,documentaries,netflix,101,min,
ns8204,movie,the bare-footed kid,johnnie to,"aaron kwok, lung ti, maggie cheung, chien-lien wu, paul chun, kenneth tsang",hong kong,2018-08-16 00:00:00,1993,TV-14,83 min,action & adventure,netflix,83,min,
ns8205,movie,the basement,"brian m. conley, nathan ives","mischa barton, jackson davis, cayleb long, tracie thoms, bailey anne borders",united states,2019-04-09 00:00:00,2018,TV-MA,89 min,horror movies,netflix,89,min,3.595
ns8206,movie,the battle of midway,john ford,"henry fonda, jane darwell",united states,2017-03-31 00:00:00,1942,TV-14,18 min,classic movies,netflix,18,min,3.5736738703339883
ns8211,movie,the bill murray stories: life lessons learned from a mythical man,tommy avallone,"tommy avallone, bill murray, joel murray, peter farrelly",united states,2018-12-31 00:00:00,2018,TV-MA,72 min,documentaries,netflix,72,min,3.6167728237791934
ns8212,movie,the black room,rolfe kanefsky,"natasha henstridge, lukas hassel, lin shaye, dominique swain, augie duke, caleb scott, james duval, tiffany shepis",united states,2017-08-07 00:00:00,2016,TV-MA,95 min,horror movies,netflix,95,min,3.4575892857142856
ns8213,movie,the blackcoat's daughter,osgood perkins,"emma roberts, kiernan shipka, lucy boynton, lauren holly, james remar, greg ellwand, elana krausz, heather tod mitchell, peter james haworth, emma holzer","canada, united states",2019-05-18 00:00:00,2015,R,95 min,horror movies,netflix,95,min,3.514925373134328
ns8214,movie,the bleeder,philippe falardeau,"liev schreiber, elisabeth moss, ron perlman, naomi watts, jim gaffigan, michael rapaport, pooch hall, morgan spector, jason jones",united states,2019-03-29 00:00:00,2016,R,98 min,dramas,netflix,98,min,3.5148401826484017
ns8216,movie,the bomb,"kevin ford, smriti keshari, eric schlosser",Sin dato,united states,2017-08-01 00:00:00,2016,TV-14,59 min,documentaries,netflix,59,min,3.638888888888889
ns8218,movie,the book of eli,"albert hughes, allen hughes","denzel washington, gary oldman, mila kunis, ray stevenson, jennifer beals, evan jones, joe pingue, frances de la tour, michael gambon, tom waits",united states,2019-07-01 00:00:00,2010,R,118 min,action & adventure,netflix,118,min,3.567073170731707
ns8219,movie,the boss's daughter,olivier loustau,"christa théret, olivier loustau, florence thomassin, patrick descamps, stéphane rideau, pierre berriau, deborah grall, vincent martinez",france,2017-03-10 00:00:00,2015,TV-MA,98 min,dramas,netflix,98,min,
ns8220,movie,the bounty hunter,andy tennant,"jennifer aniston, gerard butler, jason sudeikis, jeff garlin, ritchie coster, cathy moriarty, peter greene, joel marsh garland, siobhan fallon hogan, dorian missick, adam rose, christine baranski, carol kane, adam lefevre",united states,2019-10-01 00:00:00,2010,PG-13,111 min,action & adventure,netflix,111,min,3.621593291404612
ns8221,movie,the box,richard kelly,"cameron diaz, james marsden, frank langella, james rebhorn, holmes osborne, sam oz stone, gillian jacobs, celia weston, deborah rush",united states,2019-06-01 00:00:00,2009,PG-13,116 min,sci-fi & fantasy,netflix,116,min,3.4892008639308854
ns8222,movie,the boy,william brent bell,"jim norton, rupert evans, ben robson, lauren cohan, james russell, jett klyne, diana hardcastle","united states, canada, china",2020-06-01 00:00:00,2016,PG-13,97 min,horror movies,netflix,97,min,3.524144869215292
ns8223,movie,the boy in the striped pajamas,mark herman,"asa butterfield, vera farmiga, david thewlis, rupert friend, david hayman, jack scanlon, amber beattie, sheila hancock, richard johnson, jim norton","united kingdom, united states",2019-01-01 00:00:00,2008,PG-13,95 min,dramas,netflix,95,min,3.576041666666667
ns8224,movie,the brave one,neil jordan,"jodie foster, terrence howard, naveen andrews, carmen ejogo, nicky katt, mary steenburgen, lenny venito, zoë kravitz, jane adams, gordon macdonald",united states,2019-11-01 00:00:00,2007,R,122 min,dramas,netflix,122,min,3.567901234567901
ns8225,movie,the brawler,ken kushner,"zach mcgowan, amy smart, joe pantoliano, burt young, tony darrow, nick loeb, taryn manning, jason james richter",united states,2019-05-18 00:00:00,2019,TV-MA,95 min,dramas,netflix,95,min,3.507276507276507
ns8226,movie,the breadwinner,nora twomey,"saara chaudry, soma chhaya, ali badshah, soma bhatia, shaista latif, laara sadiq, kawa ada, noorin gulamgaus","ireland, canada, luxembourg, united states, united kingdom, philippines, india",2018-02-20 00:00:00,2017,PG-13,93 min,children & family movies,netflix,93,min,
ns8227,movie,the break-up,peyton reed,"vince vaughn, jennifer aniston, joey lauren adams, cole hauser, jon favreau, jason bateman, judy davis, justin long, ivan sergei, john michael higgins, ann-margret, vernon vaughn, vincent d'onofrio",united states,2019-07-16 00:00:00,2006,PG-13,107 min,comedies,netflix,107,min,3.548553719008265
ns8228,movie,the bridge,kunle afolayan,"chidinma ekile, ademola adedoyin, kunle afolayan, zack orji, tina mba, ayo akinwale, akim mogaji, ayo mogaji, ken erics",nigeria,2019-09-01 00:00:00,2017,TV-14,119 min,dramas,netflix,119,min,3.5481651376146788
ns8229,movie,the brothers grimm,terry gilliam,"matt damon, heath ledger, monica bellucci, lena headey, peter stormare, jonathan pryce, roger ashton-griffiths, richard ridings, mackenzie crook, julian bleach, tomás hanák, laura greenwood","united states, czech republic, united kingdom",2019-07-01 00:00:00,2005,PG-13,119 min,action & adventure,netflix,119,min,3.485838779956427
ns8230,movie,the bucket list,rob reiner,"jack nicholson, morgan freeman, sean hayes, beverly todd, alfonso freeman, rob morrow, rowena king, christopher stapleton, ian anthony dale, richard mcgonagle",united states,2019-10-01 00:00:00,2007,PG-13,97 min,comedies,netflix,97,min,3.5795228628230618
ns8231,movie,the bulbul's nest,husam el-gohari,"kareem mahmoud abdel aziz, mai selim, sad al-saghir, mahmood el-laithi, maher essam, dina",Sin dato,2019-05-09 00:00:00,2013,TV-MA,96 min,comedies,netflix,96,min,3.5452586206896552
ns8232,movie,the bund,Sin dato,chow yun fat,hong kong,2018-09-20 00:00:00,1983,TV-14,103 min,action & adventure,netflix,103,min,3.5342465753424657
ns8233,movie,the bye bye man,stacy title,"douglas smith, lucien laviscount, cressida bonas, michael trucco, doug jones, carrie-anne moss, faye dunaway, jenna kanell, erica tremblay, cleo king","united states, china",2019-04-01 00:00:00,2017,PG-13,96 min,horror movies,netflix,96,min,3.510869565217391
ns8234,movie,the bygone,"graham phillips, parker phillips","graham phillips, shawn hatosy, jamie mcshane, sydney schafer, tokala black elk, jacqueline toboni, mike mccoll, jacob ming-trent",united states,2020-03-23 00:00:00,2019,TV-MA,106 min,independent movies,netflix,106,min,3.518633540372671
ns8235,movie,the cakemaker,ofir raul graizer,"sarah adler, tim kalkhof, roy miller, zohar shtrauss, sandra sade, tamir ben-yehuda, stephanie stremler, tagel eliyahu","israel, germany",2018-12-04 00:00:00,2017,TV-14,109 min,dramas,netflix,109,min,
